"","Site","Depth","Temp","Sal","Oxy","Fluor"
"3282","ALOHA",657,5.488,34.174,46.84,0.0339
"3283","ALOHA",658,5.493,34.1755,46.835,0.03455
"3284","ALOHA",659,5.4925,34.1755,46.51,0.0339
"3285","ALOHA",660,5.483,34.1735,46.125,0.0339
"3286","ALOHA",662,5.451,34.1765,45.755,0.03485
"3287","ALOHA",663,5.308,34.129,49.81,NA
"3288","ALOHA",664,5.304,34.13,49.34,NA
"3289","ALOHA",665,5.416,34.177,45.305,0.0339
"3290","ALOHA",666,5.3895,34.179,44.575,0.0339
"3291","ALOHA",667,5.391,34.182,44.62,0.03415
"3292","ALOHA",668,5.39,34.1815,44.335,0.0339
"3293","ALOHA",669,5.248,34.139,47.8,NA
"3294","ALOHA",670,5.3855,34.1835,44.04,0.03485
"3295","ALOHA",672,5.351,34.181,44.115,0.0339
"3296","ALOHA",673,5.239,34.146,46.84,NA
"3297","ALOHA",674,5.3195,34.1845,43.37,0.03485
"3298","ALOHA",675,5.312,34.1845,43.265,0.03455
"3299","ALOHA",676,5.304,34.1845,42.975,0.0339
"3300","ALOHA",677,5.2955,34.184,42.9,0.03485
"3301","ALOHA",678,5.135,34.145,44.34,NA
"3302","ALOHA",679,5.269,34.188,42.15,0.0339
"3303","ALOHA",680,5.098,34.154,43.9,NA
"3304","ALOHA",681,5.2605,34.191,41.935,0.0339
"3305","ALOHA",682,5.1,34.156,43.07,NA
"3306","ALOHA",683,5.2625,34.193,42.085,0.03485
"3307","ALOHA",684,5.2625,34.1955,41.89,0.0339
"3308","ALOHA",685,5.2615,34.1965,41.5,0.03455
"3309","ALOHA",686,5.259,34.197,41.555,0.03485
"3310","ALOHA",687,5.083,34.165,42.18,NA
"3311","ALOHA",688,5.236,34.1985,40.82,0.0339
"3312","ALOHA",689,5.2195,34.196,40.375,0.0339
"3313","ALOHA",690,5.1955,34.1965,40.15,0.03485
"3314","ALOHA",691,5.017,34.168,40.87,NA
"3315","ALOHA",692,5.182,34.201,39.93,0.0339
"3316","ALOHA",693,5.006,34.174,40.1,NA
"3317","ALOHA",694,5.179,34.201,39.58,0.03485
"3318","ALOHA",695,5.153,34.2045,39.375,0.0339
"3319","ALOHA",696,5.142,34.2075,39.155,0.0344
"3320","ALOHA",697,5.1305,34.2085,38.82,0.03485
"3321","ALOHA",698,5.125,34.2095,38.815,0.03485
"3322","ALOHA",699,4.955,34.18,38.74,NA
"3323","ALOHA",700,5.115,34.21,38.47,0.0339
"3324","ALOHA",701,5.112,34.2105,38.355,0.03485
"3325","ALOHA",702,4.938,34.178,38.46,NA
"3326","ALOHA",703,5.1,34.2105,38.085,0.03485
"3327","ALOHA",704,5.094,34.2115,37.85,0.0339
"3328","ALOHA",705,4.907,34.176,37.01,NA
"3329","ALOHA",706,5.071,34.2125,37.37,0.03485
"3330","ALOHA",707,5.0575,34.2165,36.78,0.03455
"3331","ALOHA",708,5.052,34.216,36.815,0.0344
"3332","ALOHA",709,5.039,34.215,36.46,0.0339
"3333","ALOHA",711,5.031,34.216,36.015,0.03485
"3334","ALOHA",712,5.023,34.222,35.78,0.03485
"3335","ALOHA",713,4.799,34.196,34.32,NA
"3336","ALOHA",714,4.9925,34.227,35.13,0.03485
"3337","ALOHA",715,4.9775,34.229,34.715,0.03485
"3338","ALOHA",716,4.965,34.2325,34.955,0.03485
"3339","ALOHA",717,5.154,34.27,36.42,NA
"3340","ALOHA",718,4.9745,34.232,35.09,0.03485
"3341","ALOHA",719,4.981,34.238,35.095,0.03485
"3342","ALOHA",720,5.134,34.269,35.52,NA
"3343","ALOHA",721,4.791,34.209,33.98,NA
"3344","ALOHA",722,4.9655,34.2455,34.96,0.03485
"3345","ALOHA",723,4.951,34.251,34.955,0.0339
"3346","ALOHA",724,4.9475,34.2525,35.08,0.0339
"3347","ALOHA",725,4.9565,34.254,35.055,0.03485
"3348","ALOHA",726,4.9515,34.252,35.155,0.03575
"3349","ALOHA",727,4.939,34.2515,34.57,0.03485
"3350","ALOHA",728,5.069,34.282,35.31,NA
"3351","ALOHA",729,4.905,34.253,34.32,0.03485
"3352","ALOHA",730,4.756,34.226,33.33,NA
"3353","ALOHA",731,5.032,34.29,35.08,NA
"3354","ALOHA",732,4.875,34.2615,33.335,0.03485
"3355","ALOHA",733,4.8495,34.265,33.355,0.03485
"3356","ALOHA",734,4.857,34.2665,33.755,0.0344
"3357","ALOHA",735,4.8535,34.266,33.125,0.0339
"3358","ALOHA",736,5.002,34.299,34.75,NA
"3359","ALOHA",737,4.687,34.233,31.51,NA
"3360","ALOHA",738,4.8325,34.266,33.01,0.03485
"3361","ALOHA",740,4.8225,34.2665,33.015,0.0339
"3362","ALOHA",741,4.823,34.2685,32.905,0.0339
"3363","ALOHA",742,4.8255,34.2695,32.83,0.03485
"3364","ALOHA",743,4.823,34.269,32.65,0.0344
"3365","ALOHA",744,4.822,34.2685,32.955,0.0344
"3366","ALOHA",745,4.8135,34.269,32.28,0.03485
"3367","ALOHA",746,4.61,34.233,28.67,NA
"3368","ALOHA",747,4.7875,34.271,31.76,0.03485
"3369","ALOHA",748,4.7825,34.2715,31.515,0.03485
"3370","ALOHA",749,4.572,34.238,28.49,NA
"3371","ALOHA",750,4.777,34.272,31.795,0.03485
"3372","ALOHA",751,4.7655,34.2735,31.54,0.03485
"3373","ALOHA",752,4.7535,34.28,31.48,0.03485
"3374","ALOHA",753,4.7545,34.28,31.565,0.03485
"3375","ALOHA",754,4.754,34.2805,31.93,0.03485
"3376","ALOHA",755,4.752,34.2805,31.47,0.03485
"3377","ALOHA",756,4.568,34.244,29.21,NA
"3378","ALOHA",757,4.738,34.283,31.725,0.03485
"3379","ALOHA",758,4.568,34.244,29.23,NA
"3380","ALOHA",759,4.732,34.286,31.65,0.03485
"3381","ALOHA",761,4.72,34.2875,32.21,0.0344
"3382","ALOHA",762,4.7245,34.2905,32.35,0.03455
"3383","ALOHA",763,4.87,34.334,34.77,NA
"3384","ALOHA",764,4.574,34.249,29.51,NA
"3385","ALOHA",765,4.7135,34.295,32.71,0.03485
"3386","ALOHA",766,4.563,34.249,29.61,NA
"3387","ALOHA",767,4.7055,34.296,32.59,0.03575
"3388","ALOHA",768,4.7,34.297,32.37,0.0339
"3389","ALOHA",769,4.6965,34.2995,32.48,0.03485
"3390","ALOHA",770,4.696,34.2995,32.64,0.03455
"3391","ALOHA",771,4.695,34.299,32.275,0.03485
"3392","ALOHA",772,4.692,34.2995,32.505,0.03485
"3393","ALOHA",773,4.546,34.249,28.97,NA
"3394","ALOHA",774,4.689,34.3005,32.38,0.0339
"3395","ALOHA",776,4.682,34.3025,32.385,0.0339
"3396","ALOHA",777,4.67,34.305,32.055,0.03485
"3397","ALOHA",778,4.6605,34.3075,32.275,0.03485
"3398","ALOHA",779,4.6565,34.31,31.95,0.0339
"3399","ALOHA",780,4.6565,34.309,31.97,0.0339
"3400","ALOHA",781,4.6525,34.31,31.755,0.03485
"3401","ALOHA",782,4.493,34.259,27.41,NA
"3402","ALOHA",783,4.791,34.362,36.1,NA
"3403","ALOHA",784,4.6195,34.3125,31.875,0.03485
"3404","ALOHA",785,4.485,34.263,28.12,NA
"3405","ALOHA",786,4.6085,34.316,31.89,0.03485
"3406","ALOHA",787,4.603,34.319,32.475,0.0339
"3407","ALOHA",788,4.723,34.371,36.2,NA
"3408","ALOHA",789,4.6015,34.3205,32.56,0.0344
"3409","ALOHA",790,4.598,34.321,32.055,0.0339
"3410","ALOHA",791,4.465,34.273,28.07,NA
"3411","ALOHA",792,4.589,34.324,32.055,0.03485
"3412","ALOHA",793,4.5825,34.325,32.29,0.03485
"3413","ALOHA",794,4.574,34.3255,32.42,0.03485
"3414","ALOHA",795,4.56,34.3295,32.085,0.0339
"3415","ALOHA",796,4.555,34.3315,32.455,0.0339
"3416","ALOHA",797,4.555,34.333,32.02,0.03485
"3417","ALOHA",798,4.555,34.333,32.03,0.03485
"3418","ALOHA",799,4.555,34.3335,32.74,0.0339
"3419","ALOHA",800,4.555,34.334,32.74,0.0339
"3420","ALOHA",801,4.5555,34.335,32.515,0.03485
"3421","ALOHA",802,4.5555,34.335,32.3,0.03485
"3422","ALOHA",803,4.5545,34.3355,32.66,0.03485
"3423","ALOHA",804,4.5525,34.337,33.01,0.03485
"3424","ALOHA",805,4.5495,34.338,32.795,0.0339
"3425","ALOHA",806,4.5485,34.3395,32.565,0.0339
"3426","ALOHA",807,4.5505,34.34,32.915,0.03485
"3427","ALOHA",808,4.551,34.3405,33.28,0.03485
"3428","ALOHA",809,4.551,34.341,33.5,0.03485
"3429","ALOHA",810,4.55,34.342,33.725,0.03485
"3430","ALOHA",811,4.547,34.3425,33.385,0.03485
"3431","ALOHA",812,4.542,34.343,33.255,0.03485
"3432","ALOHA",813,4.534,34.344,33.48,0.0339
"3433","ALOHA",814,4.5295,34.345,33.14,0.0339
"3434","ALOHA",815,4.5265,34.346,32.785,0.0339
"3435","ALOHA",816,4.523,34.347,33.025,0.03485
"3436","ALOHA",817,4.5175,34.3475,32.82,0.0339
"3437","ALOHA",818,4.513,34.3475,32.465,0.0339
"3438","ALOHA",819,4.504,34.3475,32.605,0.0339
"3439","ALOHA",820,4.495,34.349,32.63,0.03485
"3440","ALOHA",821,4.4875,34.351,32.985,0.03485
"3441","ALOHA",822,4.485,34.354,32.755,0.03485
"3442","ALOHA",823,4.487,34.356,33.01,0.03425
"3443","ALOHA",824,4.4845,34.3565,33.135,0.03485
"3444","ALOHA",825,4.308,34.313,27.35,NA
"3445","ALOHA",826,4.479,34.3575,32.92,0.03575
"3446","ALOHA",827,4.314,34.311,26.91,NA
"3447","ALOHA",828,4.483,34.355,33.055,0.03485
"3448","ALOHA",829,4.313,34.312,27.18,NA
"3449","ALOHA",830,4.475,34.358,33.19,0.03485
"3450","ALOHA",831,4.4745,34.359,32.99,0.03425
"3451","ALOHA",832,4.4705,34.36,33.33,0.03485
"3452","ALOHA",833,4.4685,34.361,33.695,0.0339
"3453","ALOHA",834,4.297,34.321,27.96,NA
"3454","ALOHA",835,4.636,34.403,38.51,NA
"3455","ALOHA",836,4.299,34.321,27.97,NA
"3456","ALOHA",837,4.463,34.3635,33.83,0.0339
"3457","ALOHA",838,4.295,34.324,28.69,NA
"3458","ALOHA",839,4.4555,34.366,34.2,0.03485
"3459","ALOHA",840,4.455,34.366,33.78,0.03485
"3460","ALOHA",841,4.62,34.407,39.3,NA
"3461","ALOHA",842,4.455,34.366,34,0.0339
"3462","ALOHA",844,4.455,34.366,33.765,0.0339
"3463","ALOHA",845,4.291,34.325,28.7,NA
"3464","ALOHA",846,4.451,34.366,33.77,0.03485
"3465","ALOHA",847,4.284,34.327,28.72,NA
"3466","ALOHA",848,4.4405,34.367,34.14,0.0339
"3467","ALOHA",849,4.434,34.369,34.15,0.03485
"3468","ALOHA",850,4.433,34.3695,34.05,0.03415
"3469","ALOHA",851,4.4355,34.369,34.295,0.0339
"3470","ALOHA",852,4.277,34.329,28.74,NA
"3471","ALOHA",853,4.431,34.3685,33.945,0.03485
"3472","ALOHA",855,4.4235,34.3685,34.665,0.03485
"3473","ALOHA",856,4.273,34.33,28.5,NA
"3474","ALOHA",857,4.399,34.3715,34.315,0.03485
"3475","ALOHA",858,4.394,34.373,34.33,0.03485
"3476","ALOHA",859,4.3935,34.3735,34.365,0.03455
"3477","ALOHA",860,4.394,34.3735,34.16,0.0339
"3478","ALOHA",861,4.393,34.3735,34.16,0.03485
"3479","ALOHA",862,4.3885,34.3735,34.515,0.0339
"3480","ALOHA",863,4.254,34.332,28.34,NA
"3481","ALOHA",864,4.25,34.333,27.89,NA
"3482","ALOHA",865,4.3785,34.3755,34.205,0.0339
"3483","ALOHA",866,4.505,34.419,40.26,NA
"3484","ALOHA",867,4.241,34.336,28.87,NA
"3485","ALOHA",868,4.368,34.381,34.83,0.0339
"3486","ALOHA",869,4.3645,34.381,34.505,0.03485
"3487","ALOHA",870,4.3665,34.3825,34.62,0.0339
"3488","ALOHA",871,4.228,34.346,30.13,NA
"3489","ALOHA",872,4.366,34.3835,34.755,0.0339
"3490","ALOHA",873,4.226,34.348,29.69,NA
"3491","ALOHA",874,4.361,34.3835,35.375,0.0339
"3492","ALOHA",875,4.224,34.349,29.95,NA
"3493","ALOHA",876,4.487,34.42,40.57,NA
"3494","ALOHA",877,4.353,34.386,35.4,0.03485
"3495","ALOHA",878,4.354,34.386,35.42,0.03485
"3496","ALOHA",879,4.222,34.351,30.26,NA
"3497","ALOHA",880,4.3545,34.3855,35.69,0.0339
"3498","ALOHA",881,4.221,34.351,31.01,NA
"3499","ALOHA",882,4.3525,34.386,35.825,0.03485
"3500","ALOHA",883,4.215,34.354,31.28,NA
"3501","ALOHA",884,4.3445,34.3895,36.135,0.0339
"3502","ALOHA",885,4.337,34.392,36.095,0.03485
"3503","ALOHA",886,4.3355,34.3925,36.105,0.0339
"3504","ALOHA",887,4.3345,34.393,36.42,0.0346
"3505","ALOHA",888,4.334,34.393,36.61,0.03485
"3506","ALOHA",890,4.3305,34.393,36.615,0.03485
"3507","ALOHA",891,4.187,34.364,32.3,NA
"3508","ALOHA",892,4.177,34.367,32.08,NA
"3509","ALOHA",893,4.3155,34.3945,36.575,0.0339
"3510","ALOHA",894,4.3125,34.3965,36.79,0.03425
"3511","ALOHA",895,4.311,34.396,36.79,0.03515
"3512","ALOHA",897,4.3105,34.395,36.575,0.03485
"3513","ALOHA",898,4.171,34.368,32.14,NA
"3514","ALOHA",899,4.3035,34.397,36.695,0.0339
"3515","ALOHA",901,4.2935,34.3985,36.64,0.03485
"3516","ALOHA",902,4.145,34.376,32.69,NA
"3517","ALOHA",903,4.284,34.4015,37.245,0.0347
"3518","ALOHA",904,4.434,34.424,40.84,NA
"3519","ALOHA",905,4.138,34.378,32.97,NA
"3520","ALOHA",906,4.2815,34.401,37.275,0.03485
"3521","ALOHA",907,4.133,34.38,33.7,NA
"3522","ALOHA",908,4.2735,34.4025,37.165,0.03485
"3523","ALOHA",909,4.132,34.381,33.26,NA
"3524","ALOHA",910,4.264,34.4045,37.54,0.0339
"3525","ALOHA",911,4.2555,34.408,37.7,0.0344
"3526","ALOHA",912,4.2525,34.409,37.79,0.03455
"3527","ALOHA",913,4.253,34.4095,38.225,0.0339
"3528","ALOHA",914,4.127,34.385,33.54,NA
"3529","ALOHA",915,4.249,34.4095,37.98,0.03485
"3530","ALOHA",916,4.2455,34.4105,37.98,0.0339
"3531","ALOHA",918,4.2375,34.411,38.36,0.03485
"3532","ALOHA",919,4.2285,34.413,38.26,0.0339
"3533","ALOHA",920,4.227,34.414,38.09,0.0339
"3534","ALOHA",921,4.2245,34.4145,38.315,0.03425
"3535","ALOHA",922,4.223,34.415,38.445,0.03485
"3536","ALOHA",923,4.223,34.4145,38.33,0.0339
"3537","ALOHA",924,4.332,34.44,42.29,NA
"3538","ALOHA",925,4.105,34.389,34.38,NA
"3539","ALOHA",926,4.217,34.416,38.85,0.0339
"3540","ALOHA",927,4.1,34.392,34.78,NA
"3541","ALOHA",928,4.214,34.419,38.755,0.03485
"3542","ALOHA",929,4.2105,34.4195,38.895,0.0339
"3543","ALOHA",930,4.209,34.421,39.275,0.0339
"3544","ALOHA",931,4.209,34.422,39.525,0.0344
"3545","ALOHA",932,4.2075,34.4225,39.17,0.03485
"3546","ALOHA",933,4.205,34.423,39.55,0.03485
"3547","ALOHA",934,4.094,34.4,36.23,NA
"3548","ALOHA",935,4.203,34.425,39.685,0.0339
"3549","ALOHA",936,4.09,34.401,36.73,NA
"3550","ALOHA",937,4.203,34.4255,39.825,0.0339
"3551","ALOHA",938,4.198,34.426,39.585,0.0339
"3552","ALOHA",939,4.195,34.427,39.91,0.0344
"3553","ALOHA",940,4.194,34.4265,39.865,0.03485
"3554","ALOHA",941,4.191,34.4275,40,0.0339
"3555","ALOHA",942,4.1855,34.4285,40.385,0.03485
"3556","ALOHA",943,4.08,34.408,37.55,NA
"3557","ALOHA",944,4.1755,34.4285,40.525,0.0339
"3558","ALOHA",945,4.08,34.407,37.84,NA
"3559","ALOHA",946,4.163,34.432,40.905,0.0339
"3560","ALOHA",947,4.165,34.4325,40.94,0.03425
"3561","ALOHA",948,4.248,34.455,44.05,NA
"3562","ALOHA",949,4.1645,34.433,40.945,0.0339
"3563","ALOHA",950,4.077,34.411,37.85,NA
"3564","ALOHA",951,4.1465,34.4335,40.95,0.0339
"3565","ALOHA",952,4.1395,34.4345,40.71,0.0339
"3566","ALOHA",953,4.04,34.413,37.43,NA
"3567","ALOHA",954,4.1395,34.4345,40.87,0.0339
"3568","ALOHA",955,4.137,34.435,41.025,0.0339
"3569","ALOHA",956,4.1345,34.435,41.035,0.0339
"3570","ALOHA",957,4.236,34.457,43.86,NA
"3571","ALOHA",958,4.135,34.435,41.15,0.0339
"3572","ALOHA",959,4.036,34.414,37.98,NA
"3573","ALOHA",960,4.1365,34.4355,41.31,0.0339
"3574","ALOHA",961,4.034,34.415,38.74,NA
"3575","ALOHA",962,4.134,34.4365,41.435,0.0339
"3576","ALOHA",963,4.032,34.416,38.75,NA
"3577","ALOHA",964,4.1335,34.4375,41.205,0.0339
"3578","ALOHA",965,4.227,34.461,44.41,NA
"3579","ALOHA",966,4.1225,34.4395,41.735,0.0339
"3580","ALOHA",967,4.111,34.4395,42.11,0.0339
"3581","ALOHA",968,4.107,34.441,41.865,0.0339
"3582","ALOHA",969,4.106,34.441,41.875,0.0339
"3583","ALOHA",970,4.1005,34.441,42.275,0.0339
"3584","ALOHA",971,4.093,34.4415,42.285,0.0339
"3585","ALOHA",972,4.086,34.4425,42.3,0.0339
"3586","ALOHA",973,3.992,34.418,38.61,NA
"3587","ALOHA",974,4.08,34.443,42.075,0.0339
"3588","ALOHA",975,4.078,34.4435,42.46,0.0339
"3589","ALOHA",976,4.077,34.4435,42.23,0.033
"3590","ALOHA",977,4.075,34.4435,42.495,0.033
"3591","ALOHA",978,4.073,34.4435,42.63,0.0339
"3592","ALOHA",979,3.979,34.42,39.18,NA
"3593","ALOHA",980,4.0705,34.4445,42.395,0.0339
"3594","ALOHA",981,4.0675,34.446,42.535,0.0339
"3595","ALOHA",982,4.065,34.447,42.485,0.0339
"3596","ALOHA",983,4.0635,34.4475,42.575,0.0339
"3597","ALOHA",984,4.0605,34.448,42.33,0.03485
"3598","ALOHA",986,4.0545,34.449,42.445,0.0339
"3599","ALOHA",987,4.049,34.45,42.58,0.0339
"3600","ALOHA",988,4.0465,34.4525,42.98,0.033
"3601","ALOHA",989,4.0455,34.454,43.365,0.0339
"3602","ALOHA",990,4.0435,34.4545,42.98,0.03345
"3603","ALOHA",991,4.04,34.4525,43.355,0.0339
"3604","ALOHA",992,4.0385,34.454,43.295,0.0339
"3605","ALOHA",993,4.044,34.457,43.675,0.0339
"3606","ALOHA",994,4.0385,34.458,44.06,0.0339
"3607","ALOHA",995,4.122,34.479,45.48,NA
"3608","ALOHA",996,4.032,34.4585,44.02,0.0339
"3609","ALOHA",997,4.03,34.4585,44.055,0.0339
"3610","ALOHA",998,4.0295,34.459,44.365,0.03345
"3611","ALOHA",999,4.027,34.4595,44.375,0.03425
"3612","ALOHA",1000,4.026,34.46,44.45,0.03375
"3613","ALOHA",1001,4.0255,34.4605,44.475,NA
"3614","ALOHA",1002,4.0235,34.4605,44.525,NA
"3615","ALOHA",1003,4.0205,34.462,44.685,NA
"3616","ALOHA",1004,3.942,34.443,43.39,NA
"3617","ALOHA",1005,3.943,34.443,43.5,NA
"3618","ALOHA",1006,3.945,34.443,43.51,NA
"3619","ALOHA",1007,3.945,34.444,43.51,NA
"3620","ALOHA",1008,3.944,34.443,43.33,NA
"3621","ALOHA",1009,3.946,34.444,43.67,NA
"3622","ALOHA",1010,3.946,34.444,43.24,NA
